tender_id,card_id,status,mismatches,name_score,customer_score,info_corr,analysis_score,price_dash,price_api,card_id_match,reg_num_match,has_card,dash_name,api_name,dash_customer,api_customer,tenderguru_link
"0372100047626000120","94547217","ok","","1","1","1","0.003","57140003","57140003","true","true","true","Поставка программно-аппаратного комплекса, адаптированного для внедрения системы поддержки принятия врачебных решений в области отоларинголо","Поставка программно-аппаратного комплекса, адаптированного для внедрения системы поддержки принятия врачебных решений в области отоларинголо","Федеральное государственное бюджетное учреждение ""Санкт-Петербургский научно-исследовательский инсти","Федеральное государственное бюджетное учреждение ""Санкт-Петербургский научно-исследовательский инсти","https://www.tenderguru.ru/tender/94547217"
"0373200082126000210","94546269","ok","","1","1","1","0.006","20000000","20000000","true","true","true","Оказание услуг по разметке 3D объектов с видеокамер и датчиков компьютерного зрения (лидары) с целью обучения нейросетей","Оказание услуг по разметке 3D объектов с видеокамер и датчиков компьютерного зрения (лидары) с целью обучения нейросетей","Государственное бюджетное учреждение города Москвы ""Музей ретро-автомобилей""","Государственное бюджетное учреждение города Москвы ""Музей ретро-автомобилей""","https://www.tenderguru.ru/tender/94546269"
"94517974","94517974","ok","","1","1","1","0","2461621","2461621","true","","true","Право заключения договора на оказание услуг по реализации решения «системы искусственного интеллекта по распознаванию результатов металлогра","Право заключения договора на оказание услуг по реализации решения «системы искусственного интеллекта по распознаванию результатов металлогра","Росатом","Росатом","https://www.tenderguru.ru/tender/94517974"
"32616037287","94509926","ok","","1","1","1","0.012","8006000","8006000","true","","true","Приобретение права на использование в виде простой (неисключительной) лицензии на внедрённый программный комплекс «Робот Диспетчер ЖКХ» для ","Приобретение права на использование в виде простой (неисключительной) лицензии на внедрённый программный комплекс «Робот Диспетчер ЖКХ» для ","ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ БАШКОРТОСТАН ""УФАВОДОКАНАЛ""","ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ БАШКОРТОСТАН ""УФАВОДОКАНАЛ""","https://www.tenderguru.ru/tender/94509926"
"811500001126000023","","ok","","1","1","","0.041","200000000","200000000","","","true","Модернизация Единой информационной системы по учету и управлению государственным и муниципальным имуществом Республики Татарстан","Модернизация Единой информационной системы по учету и управлению государственным и муниципальным имуществом Республики Татарстан","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЦИФРОВОЙ ТРАНСФОРМАЦИИ РЕСПУБЛИКИ ТАТАРСТАН""","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЦИФРОВОЙ ТРАНСФОРМАЦИИ РЕСПУБЛИКИ ТАТАРСТАН""",""
"32616035986","94498226","ok","","1","1","1","0.069","316649","316649","true","","true","Оказание услуг по предоставлению доступа к базе данных резюме с возможностью просмотра контактной информации соискателя с использованием API","Оказание услуг по предоставлению доступа к базе данных резюме с возможностью просмотра контактной информации соискателя с использованием API","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СИБИРСКИЙ ГОСУ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""СИБИРСКИЙ ГОСУ","https://www.tenderguru.ru/tender/94498226"
"32616037977","94511066","ok","","1","1","1","0.011","33610000","33610000","true","","true","Поставка медицинских изделий с принадлежностями для нужд Центра, ввод в эксплуатацию медицинских изделий, обучение правилам эксплуатации спе","Поставка медицинских изделий с принадлежностями для нужд Центра, ввод в эксплуатацию медицинских изделий, обучение правилам эксплуатации спе","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ","https://www.tenderguru.ru/tender/94511066"
"0848300045426000402","94506847","ok","","1","1","1","0.009","8768833","8768833","true","true","true","Оказание услуг по сбору, обработке, контент-анализу информации и сопровождению модулей информационно-аналитической системы с использованием ","Оказание услуг по сбору, обработке, контент-анализу информации и сопровождению модулей информационно-аналитической системы с использованием ","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР МУНИЦИПАЛЬНЫХ ЗАКУПОК ОДИНЦОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА МО","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР МУНИЦИПАЛЬНЫХ ЗАКУПОК ОДИНЦОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА МО","https://www.tenderguru.ru/tender/94506847"
"0345100003326000071","94511664","ok","","1","1","1","0","1100471","1100471","true","true","true","Поставка оборудования для системы телевизионного наблюдения (СТН)","Поставка оборудования для системы телевизионного наблюдения (СТН)","Учреждение Российской академии наук Петербургский институт ядерной физики им.Б.П.Константинова РАН","Учреждение Российской академии наук Петербургский институт ядерной физики им.Б.П.Константинова РАН","https://www.tenderguru.ru/tender/94511664"
"32616036607","94506186","ok","","1","1","1","0.113","","","true","","true","Конкурс в электронной форме участниками которого могут быть только субъекты малого и среднего предпринимательства на право заключения догово","Конкурс в электронной форме участниками которого могут быть только субъекты малого и среднего предпринимательства на право заключения догово","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""","https://www.tenderguru.ru/tender/94506186"
"94452255","94452255","ok","","1","1","1","0.004","99294797","99294797","true","","true","Право заключения договора на выполнение работ по созданию системы «Интеллектуальный помощник» с использованием искусственного интеллекта, в ","Право заключения договора на выполнение работ по созданию системы «Интеллектуальный помощник» с использованием искусственного интеллекта, в ","ОАО ""ФСК ЕЭС""","ОАО ""ФСК ЕЭС""","https://www.tenderguru.ru/tender/94452255"
"851200000626003499","","ok","","1","1","","0.016","7699867","7699867","","","true","Оказание услуг по технической поддержке компонента Единой государственной информационной системы в сфере здравоохранения Новосибирской облас","Оказание услуг по технической поддержке компонента Единой государственной информационной системы в сфере здравоохранения Новосибирской облас","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ КОНТРАКТНОЙ СИСТЕМЫ""","государственное казенное учреждение Новосибирской области ""Управление контрактной системы""",""
"360100030526000746","","ok","","1","0.667","","0.01","62835","62835","","","true","Оказание услуг по внедрению виртуальной АТС","Оказание услуг по внедрению виртуальной АТС","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""САРАТОВСКИЙ ГО","Государственное бюджетное образовательное учреждение высшего профессионального образования ""Саратовс",""
"816500000626008791","","ok","","1","1","","0.004","1676500","1676500","","","true","Оказание услуг по предоставлению права использования программного обеспечения для организации системы сбора, хранения, обработки, анализа, м","Оказание услуг по предоставлению права использования программного обеспечения для организации системы сбора, хранения, обработки, анализа, м","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ЦЕНТР ЗАКУПОК РЕСПУБЛИКИ САХА (ЯКУТИЯ)","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ЦЕНТР ЗАКУПОК РЕСПУБЛИКИ САХА (ЯКУТИЯ)",""
"rq_0372100003426000793","94474229","ok","","1","1","1","0.201","","","true","","true","Запрос цены. Выполнение работ по разработке рабочего проекта (РП) программного обеспечения для защиты от атак на интеллектуальные системы AI","Запрос цены. Выполнение работ по разработке рабочего проекта (РП) программного обеспечения для защиты от атак на интеллектуальные системы AI","Федеральное государственное образовательное учреждение высшего профессионального образования ""Санкт-","Федеральное государственное образовательное учреждение высшего профессионального образования ""Санкт-","https://www.tenderguru.ru/tender/94474229"
"32616033240","94481176","ok","","1","1","1","0.018","18507150","18507150","true","","true","Оказание услуг по содействию Заказчику в формировании и поддержании положительного имиджа в информационном пространстве","Оказание услуг по содействию Заказчику в формировании и поддержании положительного имиджа в информационном пространстве","МОСКОВСКИЙ ФОНД РЕНОВАЦИИ ЖИЛОЙ ЗАСТРОЙКИ","МОСКОВСКИЙ ФОНД РЕНОВАЦИИ ЖИЛОЙ ЗАСТРОЙКИ","https://www.tenderguru.ru/tender/94481176"
"rq_0373100124926000115","94473149","ok","","1","1","1","0.031","","","true","","true","Запрос цены. Закупка вычислительных узлов","Запрос цены. Закупка вычислительных узлов","федеральное государственное бюджетное учреждение ""Главный центр связи и защиты информации Министерст","федеральное государственное бюджетное учреждение ""Главный центр связи и защиты информации Министерст","https://www.tenderguru.ru/tender/94473149"
"32616028314","94446832","ok","","1","1","1","0.026","99294797","99294797","true","","true","Право заключения договора на выполнение работ по созданию системы «Интеллектуальный помощник» с использованием искусственного интеллекта, в ","Право заключения договора на выполнение работ по созданию системы «Интеллектуальный помощник» с использованием искусственного интеллекта, в ","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФЕДЕРАЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ - РОССЕТИ""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФЕДЕРАЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ - РОССЕТИ""","https://www.tenderguru.ru/tender/94446832"
"301300279326000054","","ok","","1","","","0.033","420000","420000","","","true","Оказание услуг по предоставлению неисключительного право на использование доступа к цифровому корпоративному порталу как облачной SaaS-услуг","Оказание услуг по предоставлению неисключительного право на использование доступа к цифровому корпоративному порталу как облачной SaaS-услуг","","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ БАШКОРТОСТАН ЯЗЫКОВСКАЯ ЦЕНТРАЛЬНАЯ ",""
"rq_0372100047626000201","94421541","ok","","1","1","1","0","","","true","","true","Запрос цены. Выполнение работ по созданию Комплекса инструментов для автоматизированной системы «Интеграционная платформа для анализа компью","Запрос цены. Выполнение работ по созданию Комплекса инструментов для автоматизированной системы «Интеграционная платформа для анализа компью","Федеральное государственное бюджетное учреждение ""Санкт-Петербургский научно-исследовательский инсти","Федеральное государственное бюджетное учреждение ""Санкт-Петербургский научно-исследовательский инсти","https://www.tenderguru.ru/tender/94421541"
"rq_0373100127226000056","94420974","ok","","1","1","1","0.007","","","true","","true","Запрос цены. Поставка вычислительных узлов на базе ускорителей вычислительных операций в области искусственного интеллекта для ФЦОД МВД Росс","Запрос цены. Поставка вычислительных узлов на базе ускорителей вычислительных операций в области искусственного интеллекта для ФЦОД МВД Росс","федеральное казенное учреждение ""Главный информационно-аналитический центр Министерства внутренних д","федеральное казенное учреждение ""Главный информационно-аналитический центр Министерства внутренних д","https://www.tenderguru.ru/tender/94420974"
"0846500000626000337","94431689","ok","","1","1","1","0.032","15000000","15000000","true","true","true","Работы по модернизации информационно-аналитического портала Правительства Липецкой области","Работы по модернизации информационно-аналитического портала Правительства Липецкой области","ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО РАЗМЕЩЕНИЮ ГОСЗАКАЗА ЛИПЕЦКОЙ ОБЛАСТИ""","ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО РАЗМЕЩЕНИЮ ГОСЗАКАЗА ЛИПЕЦКОЙ ОБЛАСТИ""","https://www.tenderguru.ru/tender/94431689"
"94441024","94441024","ok","","1","1","1","0.015","","","true","","true","СБОР КП Внедрение искусственного интеллекта в систему видеонаблюдения для обнаружения возгорания/задымления","СБОР КП Внедрение искусственного интеллекта в систему видеонаблюдения для обнаружения возгорания/задымления","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛМА""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭЛМА""","https://www.tenderguru.ru/tender/94441024"
"32616023315","94413297","ok","","1","1","1","0.013","7500000","7500000","true","","true","Оказание услуг по созданию подсистемы интеллектуального речевого взаимодействия государственной информационной системы в сфере здравоохранен","Оказание услуг по созданию подсистемы интеллектуального речевого взаимодействия государственной информационной системы в сфере здравоохранен","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ МОРДОВИЯ ""МЕДИЦИНСКИЙ ИНФОРМАЦИОННО","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ МОРДОВИЯ ""МЕДИЦИНСКИЙ ИНФОРМАЦИОННО","https://www.tenderguru.ru/tender/94413297"
"32616019750","94396680","ok","","1","1","1","0.004","1700228","1700228","true","","true","Оказание услуг по предоставлению доступа к базе данных резюме с возможностью просмотра контактной информации соискателя с использованием API","Оказание услуг по предоставлению доступа к базе данных резюме с возможностью просмотра контактной информации соискателя с использованием API","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ НАУЧНО-КЛИНИЧЕСКИЙ ЦЕНТР СПЕЦИАЛИЗИРОВ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ НАУЧНО-КЛИНИЧЕСКИЙ ЦЕНТР СПЕЦИАЛИЗИРОВ","https://www.tenderguru.ru/tender/94396680"
"0101500000326000125","94403543","ok","","1","1","1","0.075","178060439","178060439","true","true","true","Оказание услуг по содержанию системы автоматической фотовидеофиксации нарушений правил дорожного движения и распознавания изображения регист","Оказание услуг по содержанию системы автоматической фотовидеофиксации нарушений правил дорожного движения и распознавания изображения регист","ГОСУДАРСТВЕННЫЙ КОМИТЕТ РЕСПУБЛИКИ БАШКОРТОСТАН ПО МОНИТОРИНГУ СОЦИАЛЬНО-ЭКОНОМИЧЕСКОГО РАЗВИТИЯ","ГОСУДАРСТВЕННЫЙ КОМИТЕТ РЕСПУБЛИКИ БАШКОРТОСТАН ПО МОНИТОРИНГУ СОЦИАЛЬНО-ЭКОНОМИЧЕСКОГО РАЗВИТИЯ","https://www.tenderguru.ru/tender/94403543"
"rq_0190200000326000005","94386525","ok","","1","1","1","0.14","","","true","","true","Запрос цены. Выполнение работ по модернизации сервиса предиктивной аналитики: переход к мультиагентной архитектуре и внедрение ИИ-технологий","Запрос цены. Выполнение работ по модернизации сервиса предиктивной аналитики: переход к мультиагентной архитектуре и внедрение ИИ-технологий","Департамент государственного заказа и торговли Ямало-Ненецкого автономного округа","Департамент государственного заказа и торговли Ямало-Ненецкого автономного округа","https://www.tenderguru.ru/tender/94386525"
"32616022178","94408881","ok","","1","1","1","0.027","2115937","2115937","true","","true","Выполнение работ по модификации Личного Кабинета юридического лица в части автоматизации процесса отправки отчетности об устранении нарушени","Выполнение работ по модификации Личного Кабинета юридического лица в части автоматизации процесса отправки отчетности об устранении нарушени","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСОБЛГАЗ""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСОБЛГАЗ""","https://www.tenderguru.ru/tender/94408881"
"0","94522914","ok","","1","","","","","","true","","false","Материалы ООО ""Рудное""","Материалы ООО ""Рудное""","","","https://www.tenderguru.ru/tender/94522914"
"131200001026002883","","field_mismatch","customer","1","0.154","","0.057","1200000","1200000","","","true","2026-03249 Выполнение работ по поддержке и сопровождению государственной информационной системы Воронежской области «Региональный сегмент Ед","2026-03249 Выполнение работ по поддержке и сопровождению государственной информационной системы Воронежской области «Региональный сегмент Ед","МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ","Управление государственного заказа и организации торгов Воронежской области",""
"372200022226000040","","ok","","1","1","","0","1989336","1989336","","","true","Оказание услуг по эксплуатации и сопровождению модулей АИС WEB «Поликлиника» с предоставлением неисключительных прав использования во втором","Оказание услуг по эксплуатации и сопровождению модулей АИС WEB «Поликлиника» с предоставлением неисключительных прав использования во втором","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА №77 ","Санкт-Петербургское государственное бюджетное учреждение здравоохранения ""Городская поликлиника №77 ",""
"321100005826000010","","ok","","1","0.625","","0.004","197300","197300","","","true","Услуги информационно-технологической поддержки баз данных справочно-правовых систем","Услуги информационно-технологической поддержки баз данных справочно-правовых систем","УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ СВЯЗИ, ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ И МАССОВЫХ КОММУНИ","Управление Федеральной службы по надзору в сфере связи, информационных технологий и массовых коммуни",""
"0131200001026002883","94380055","ok","","1","1","1","0.043","1200000","1200000","true","true","true","2026-03249 Выполнение работ по поддержке и сопровождению государственной информационной системы Воронежской области «Региональный сегмент Ед","2026-03249 Выполнение работ по поддержке и сопровождению государственной информационной системы Воронежской области «Региональный сегмент Ед","Управление государственного заказа и организации торгов Воронежской области","Управление государственного заказа и организации торгов Воронежской области","https://www.tenderguru.ru/tender/94380055"
"94358969","94358969","ok","","1","1","1","0.121","","","true","","true","Передача сертификата, удостоверяющего право на получение услуг по технической поддержке программы для ЭВМ Primo RPA","Передача сертификата, удостоверяющего право на получение услуг по технической поддержке программы для ЭВМ Primo RPA","Торговая Система «ТЭК-Торг»","Торговая Система «ТЭК-Торг»","https://www.tenderguru.ru/tender/94358969"
"rq_0895100000126000505","94352486","ok","","1","","1","0","","","true","","true","Запрос цены. Предоставление прав на условиях простой (неисключительной) лицензии на программное обеспечение большой языковой модели и платфо","Запрос цены. Предоставление прав на условиях простой (неисключительной) лицензии на программное обеспечение большой языковой модели и платфо","","","https://www.tenderguru.ru/tender/94352486"
"830500000226001347","","ok","","1","1","","","600000","600000","","","false","Оказание услуг по предоставлению доступа к программному обеспечению по модели SaaS в целях использования единого счета для оплаты парковочны","Оказание услуг по предоставлению доступа к программному обеспечению по модели SaaS в целях использования единого счета для оплаты парковочны","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАКУПОК""","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАКУПОК""",""
"131200001026002858","","field_mismatch","customer","1","0.154","","0.058","3000000","3000000","","","true","2026-03194 Выполнение работ по поддержке и сопровождению государственной информационной системы Воронежской области «Региональный сегмент Ед","2026-03194 Выполнение работ по поддержке и сопровождению государственной информационной системы Воронежской области «Региональный сегмент Ед","МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ","Управление государственного заказа и организации торгов Воронежской области",""
"173100012026000005","","ok","","1","1","","0.082","52581600","52581600","","","true","Оказание услуг по эксплуатации государственной информационной системы по предупреждению, выявлению и пресечению ограничивающих конкуренцию с","Оказание услуг по эксплуатации государственной информационной системы по предупреждению, выявлению и пресечению ограничивающих конкуренцию с","ФЕДЕРАЛЬНАЯ АНТИМОНОПОЛЬНАЯ СЛУЖБА","Федеральная антимонопольная служба",""
"173200001426000885","","ok","","1","1","","0.027","975133187","975133186","","","true","Выполнение работ по развитию государственной информационной системы: автоматизированная информационная система города Москвы «Единая медицин","Выполнение работ по развитию государственной информационной системы: автоматизированная информационная система города Москвы «Единая медицин","ДЕПАРТАМЕНТ ГОРОДА МОСКВЫ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ","ДЕПАРТАМЕНТ ГОРОДА МОСКВЫ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ",""
"131200001026002857","","field_mismatch","customer","1","0.154","","0.053","4000000","4000000","","","true","2026-03187 Выполнение работ по поддержке и сопровождению государственной информационной системы Воронежской области «Региональный сегмент Ед","2026-03187 Выполнение работ по поддержке и сопровождению государственной информационной системы Воронежской области «Региональный сегмент Ед","МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ","Управление государственного заказа и организации торгов Воронежской области",""
"358300050426000002","","ok","","1","1","","0.007","54638","54638","","","true","Услуги по сопровождению компьютерных систем для нужд Отдела образования Администрации Багаевского района на 2026г.","Услуги по сопровождению компьютерных систем для нужд Отдела образования Администрации Багаевского района на 2026г.","ОТДЕЛ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ БАГАЕВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ","Отдел образования Администрации Багаевского района Ростовской области",""
"0131200001026002858","94341556","ok","","1","1","1","0.047","3000000","3000000","true","true","true","2026-03194 Выполнение работ по поддержке и сопровождению государственной информационной системы Воронежской области «Региональный сегмент Ед","2026-03194 Выполнение работ по поддержке и сопровождению государственной информационной системы Воронежской области «Региональный сегмент Ед","Управление государственного заказа и организации торгов Воронежской области","Управление государственного заказа и организации торгов Воронежской области","https://www.tenderguru.ru/tender/94341556"
"148200000926000002","","ok","","1","1","","","23220000","23220000","","","false","Оказание услуг по сопровождению государственной информационной системы «Единая автоматизированная информационная система оценки качества обр","Оказание услуг по сопровождению государственной информационной системы «Единая автоматизированная информационная система оценки качества обр","МИНИСТЕРСТВО ОБРАЗОВАНИЯ МОСКОВСКОЙ ОБЛАСТИ","Министерство образования Московской области",""
"94319489","94319489","ok","","1","1","1","0.024","","","true","","true","Поставка автоматизированного рабочего места","Поставка автоматизированного рабочего места","КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""ИЗЛУЧИНСКАЯ ШКО","КАЗЕННОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""ИЗЛУЧИНСКАЯ ШКО","https://www.tenderguru.ru/tender/94319489"
"rq_0173200023326000040","94321748","ok","","1","1","1","0.08","","","true","","true","Запрос цены. Поставка программного обеспечения и сертификата на техническую поддержку программного обеспечения для искусственного интеллекта","Запрос цены. Поставка программного обеспечения и сертификата на техническую поддержку программного обеспечения для искусственного интеллекта","Департамент информационных технологий города Москвы","Департамент информационных технологий города Москвы","https://www.tenderguru.ru/tender/94321748"
"0131200001026002857","94341553","ok","","1","1","1","0.053","4000000","4000000","true","true","true","2026-03187 Выполнение работ по поддержке и сопровождению государственной информационной системы Воронежской области «Региональный сегмент Ед","2026-03187 Выполнение работ по поддержке и сопровождению государственной информационной системы Воронежской области «Региональный сегмент Ед","Управление государственного заказа и организации торгов Воронежской области","Управление государственного заказа и организации торгов Воронежской области","https://www.tenderguru.ru/tender/94341553"
"859200001126006005","","ok","","1","1","","0","6014894","6014894","","","true","Оказание услуг в целях автоматизации взаимодействия учреждений службы занятости с гражданами и работодателями, включая передачу неисключител","Оказание услуг в целях автоматизации взаимодействия учреждений службы занятости с гражданами и работодателями, включая передачу неисключител","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЯЗАНСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАКУПОК РЯЗАНСКОЙ ОБЛАСТИ""","государственное казенное учреждение Рязанской области ""Центр закупок Рязанской области""",""
"375200045626000004","","ok","","1","1","","0.023","2500000","2500000","","","true","Оказание услуг по технической поддержке и сопровождению программного обеспечения «Система поддержки принятия врачебных решений «WEBIOMED.DHR","Оказание услуг по технической поддержке и сопровождению программного обеспечения «Система поддержки принятия врачебных решений «WEBIOMED.DHR","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КРЫМ ""КРЫМСКИЙ МЕДИЦИНСКИЙ ИНФОРМАЦИОННО-АНАЛИТИЧЕСК","Государственное бюджетное учреждение Республики Крым ""Крымский медицинский информационно-аналитическ",""
"32616005655","94298727","ok","","1","1","1","0.019","","","true","","true","Оказание комплексных информационно-технических услуг сервиса корпоративной почты «Яндекс для бизнеса», тариф Базовый для нужд ФГУП «ПВС» МВД","Оказание комплексных информационно-технических услуг сервиса корпоративной почты «Яндекс для бизнеса», тариф Базовый для нужд ФГУП «ПВС» МВД","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ПАСПОРТНО-ВИЗОВЫЙ СЕРВИС"" МИНИСТЕРСТВА ВНУТРЕННИХ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ПАСПОРТНО-ВИЗОВЫЙ СЕРВИС"" МИНИСТЕРСТВА ВНУТРЕННИХ","https://www.tenderguru.ru/tender/94298727"
"2060500000126000848","94313073","ok","","1","1","1","0.052","5687430","5687430","true","true","true","Оказание услуг по сопровождению подсистем информационно-аналитической системы для автоматизации деятельности регионального оператора «АИС ГО","Оказание услуг по сопровождению подсистем информационно-аналитической системы для автоматизации деятельности регионального оператора «АИС ГО","ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ ДОМАХ В САРАТОВСКОЙ ОБЛАСТИ","ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ ДОМАХ В САРАТОВСКОЙ ОБЛАСТИ","https://www.tenderguru.ru/tender/94313073"
