tender_num,is_tz,doc_name,source_url,status,file_path,bytes,suggested_filename
"0172200006726000028","no","Проект контракта","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=6B27D624727C4310BFE47A889BD59AB6","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0172200006726000028/4_Проект_контракта.ДЕЛО_2.doc","241152","4_Проект_контракта.ДЕЛО_2.doc"
"0172200006726000028","yes","Описание объекта закупки","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=5F8904A4360E4BC99A4172E387C43015","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0172200006726000028/1_Описание_объекта_закупки._ДЕЛО_2.docx","37454","1_Описание_объекта_закупки._ДЕЛО_2.docx"
"0172200006726000028","no","Требование к содержанию, составу заявки на участие в закупке","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=A846353A7A0A4CC7843000D5076B7BB6","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0172200006726000028/3._Содержание_заявки_участника._ДЕЛО_2...docx","26342","3._Содержание_заявки_участника._ДЕЛО_2...docx"
"0172200006726000028","no","Дополнительная информация и документы","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=4C03FDE4ACD94C43A6407E88982C0D94","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0172200006726000028/ИЗВЕЩЕНИЕ._ДЕЛО_2.docx","47490","ИЗВЕЩЕНИЕ._ДЕЛО_2.docx"
"0172200006726000028","no","Дополнительная информация и документы","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=88BE6D8358D44603ACBA25588F909B7F","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0172200006726000028/Ознакомление_с_информацией-_КСП_СПб_2026.docx","15893","Ознакомление_с_информацией-_КСП_СПб_2026.docx"
"0172200006726000028","no","Уведомление о прохождении контроля","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=D9B9B40EDFB34FAC979EB9F2340E376C","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0172200006726000028/Автоматический_контроль.pdf","29289","Автоматический_контроль.pdf"
"0172200006726000028","no","Электронный документ, полученный из внешней системы","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=915D76B3D270418391092BDA3CCC5529","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0172200006726000028/Электронный_документ,_полученный_из_внешней_системы.docx","15406","Электронный_документ,_полученный_из_внешней_системы.docx"
"0256100000426000022","no","ОБОСНОВАНИЕ (РАСЧЕТ) НМЦК","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=99CA85A04AC842D2B68E72D91FB84A31","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/Обоснование_нмц.xlsx","14179","Обоснование_нмц.xlsx"
"0256100000426000022","no","Проект контракта","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=7A9CD1B080FA4395A9F8E2EC1FA6639B","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/Проект_контракта.docx","295236","Проект_контракта.docx"
"0256100000426000022","yes","Техническое задание","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=C64378D31EAF40E89D9DB75811655F22","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/5.2_Приложение_2_Техническое_задание.docx","50639","5.2_Приложение_2_Техническое_задание.docx"
"0256100000426000022","no","Требования к содержанию, составу заявки на участие в закупке","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=5F0D9BE405D54224BBE6B538803D115F","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/Требования_к_составу_и_содержанию_заявки.docx","7818","Требования_к_составу_и_содержанию_заявки.docx"
"0256100000426000022","no","Другое","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=B68E24F35B884B0B93892A8228D426A3","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/Форма_предложения_сведений_о_квалификации_участников_закупки.docx","18982","Форма_предложения_сведений_о_квалификации_участников_закупки.docx"
"0256100000426000022","no","Другое","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=3549138298524DC28181749ADA62267E","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/Инструкция_по_заполнению_заявки.doc","37376","Инструкция_по_заполнению_заявки.doc"
"0256100000426000022","no","Другое","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=10BDFFFC7C474BE296C0DA3DD78B7C4A","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/3_Извещение_о_проведении_ОКЭФ.doc","151552","3_Извещение_о_проведении_ОКЭФ.doc"
"0256100000426000022","no","Другое","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=6EB78FAEF5C5426DA201A04C053BF9AD","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/5.4.1_Приложения_к_ГК.doc","73216","5.4.1_Приложения_к_ГК.doc"
"0256100000426000022","no","Лист согласования","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=19BC1E3EA0C54F529C8A59BE5AAED468","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/Лист_согласования.docx","3564","Лист_согласования.docx"
"0256100000426000022","no","Запрос (запросы) о предоставлении ценовой информации","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=BD38BF9A32A445319EAB34FCF00C0717","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/2026_03_19_№_01-2058.pdf","3322733","2026_03_19_№_01-2058.pdf"
"0256100000426000022","no","Порядок оценки заявок по критериям","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=48D1EBCB24A2477E8405A58010DE7E97","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/5.6_Приложение_6_Критерии_оценки_заявок_окончательных_предложений_участников_закупки_порядок_их_оценки.docx","47657","5.6_Приложение_6_Критерии_оценки_заявок_окончательных_предложений_участников_закупки_порядок_их_оценки.docx"
"0256100000426000022","no","Разъяснения положений извещения об ОКЭФ (запрос 1)","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=F1C40098E34642D185CEDD7AD82DE65E","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/Разъяснения_положений_извещения_об_ОКЭФ_(запрос_1).doc","68608","Разъяснения_положений_извещения_об_ОКЭФ_(запрос_1).doc"
"0256100000426000022","no","Разъяснения положений извещения об ОКЭФ (запрос 2)","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=1F2A9B31C6D14C14A318E8514129060F","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0256100000426000022/Разъяснения_положений_извещения_об_ОКЭФ_(запрос_2).doc","297984","Разъяснения_положений_извещения_об_ОКЭФ_(запрос_2).doc"
"0206200000126000018","yes","Приложение №1 Описание объекта закупки","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=1A99D269402241B081BE77DC11888788","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0206200000126000018/Приложение_№1_Описание_объекта_закупки.docx","26574","Приложение_№1_Описание_объекта_закупки.docx"
