tender_num,is_tz,doc_name,source_url,status,file_path,bytes,suggested_filename
"0190300004625000432","no","Приложение №4 Требования к составу аукционной заявки с инструкцией по заполнению.docx.zip","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=8187B5B4632B4A99AEAA8DCB052040F5","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0190300004625000432/Приложение_№4_Требования_к_составу_аукционной_заявки_с_инструкцией_по_заполнению.docx.zip","26223","Приложение_№4_Требования_к_составу_аукционной_заявки_с_инструкцией_по_заполнению.docx.zip"
"0190300004625000432","no","Электронный документ, полученный из внешней системы","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=8D6E6280B6044CAF91F0E1A7CA34698C","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0190300004625000432/Электронный_документ,_полученный_из_внешней_системы.pdf","120563","Электронный_документ,_полученный_из_внешней_системы.pdf"
"0190300004625000432","no","Электронный документ, полученный из внешней системы","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=97675CB649EE4049AFA8BADAD7678CA4","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0190300004625000432/Электронный_документ,_полученный_из_внешней_системы.docx","32602","Электронный_документ,_полученный_из_внешней_системы.docx"
"32615959840","no","96 ЗК ЭФ Поставка ПАК для сканирования и распознавания документов.docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=DCB8E861DF5B4E3CAA1C3F629E82F000","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32615959840/96_ЗК_ЭФ_Поставка_ПАК_для_сканирования_и_распознавания_документов.docx","85803","96_ЗК_ЭФ_Поставка_ПАК_для_сканирования_и_распознавания_документов.docx"
"32615959840","no","96 Протокол_рассмотрения_заявок_и_подведения_итогов_ЗК_1 (2).pdf","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=22D418DDCD74431BA494A82834935A8C","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32615959840/96_Протокол_рассмотрения_заявок_и_подведения_итогов_ЗК_1_(2).pdf","527681","96_Протокол_рассмотрения_заявок_и_подведения_итогов_ЗК_1_(2).pdf"
"32615959840","no","96 Протокол_рассмотрения_заявок_и_подведения_итогов_ЗК_1 (2).docx","https://zakupki.gov.ru/223/filestore/public/1.0/download/fz223/file.html?uid=23308DFFCC914D5DBE2012237D591580","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/32615959840/96_Протокол_рассмотрения_заявок_и_подведения_итогов_ЗК_1_(2).docx","21951","96_Протокол_рассмотрения_заявок_и_подведения_итогов_ЗК_1_(2).docx"
"0356500001426003567","no","ОБОСНОВАНИЕ (РАСЧЕТ) НМЦК","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=B6A737A349304B52B3E988984E7874D2","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0356500001426003567/Обоснование_нмц.xlsx","13525","Обоснование_нмц.xlsx"
"0356500001426003567","no","Проект контракта","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=DB700C449B764749AB9B32A1EE3AC618","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0356500001426003567/Проект_контракта.docx","223125","Проект_контракта.docx"
"0356500001426003567","yes","Техническое задание","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=85D89BD69BA54D6AB22CD49C5A6BEE6C","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0356500001426003567/2._ТЗ_ТП_Робот_1222__25.03_ред_2703.docx","26837","2._ТЗ_ТП_Робот_1222__25.03_ред_2703.docx"
"0356500001426003567","no","Требования к содержанию, составу заявки на участие в закупке","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=D2E3776A3F874FB493F20A22D673228C","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0356500001426003567/Требования_к_составу_и_содержанию_заявки.docx","6587","Требования_к_составу_и_содержанию_заявки.docx"
